"posteam","defteam","season","season_type","week","yardline_100","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","qtr","goal_to_go","ydstogo","home_timeouts_remaining","away_timeouts_remaining","posteam_score","defteam_score","score_differential","wind","temp","go_for_it","home"
"KC","LAC",2016,"REG",1,47,16,16,1816,2,"0",7,1,0,3,21,-18,9,74,"0","1"
"LAC","KC",2016,"REG",1,43,755,1655,1655,3,"0",1,2,3,21,3,18,9,74,"0","0"
"LAC","KC",2016,"REG",1,48,755,1655,1655,3,"0",6,2,3,21,3,18,9,74,"0","0"
"KC","LAC",2016,"REG",1,93,611,1511,1511,3,"0",14,2,3,3,21,-18,9,74,"0","1"
"LAC","KC",2016,"REG",1,11,366,1266,1266,3,"0",9,2,3,21,3,18,9,74,"0","0"
"KC","LAC",2016,"REG",1,25,237,1137,1137,3,"0",5,2,3,3,24,-21,9,74,"1","1"
"LAC","KC",2016,"REG",1,10,807,807,807,4,"0",6,2,2,24,10,14,9,74,"0","0"
"LAC","KC",2016,"REG",1,36,685,685,685,4,"0",2,2,2,27,10,17,9,74,"0","0"
"KC","LAC",2016,"REG",1,48,625,625,625,4,"0",2,2,2,10,27,-17,9,74,"1","1"
"LAC","KC",2016,"REG",1,56,420,420,420,4,"0",3,2,2,27,17,10,9,74,"0","0"
"KC","LAC",2016,"REG",1,15,192,192,192,4,"0",6,2,1,17,27,-10,9,74,"0","1"
"LAC","KC",2016,"REG",1,75,119,119,119,4,"0",10,1,1,27,20,7,9,74,"0","0"
"LAC","KC",2016,"REG",1,65,8,8,8,4,"0",12,0,1,27,27,0,9,74,"0","0"
"ATL","LV",2016,"REG",2,35,646,1546,3346,1,"0",9,3,3,0,0,0,7,79,"0","0"
"LV","ATL",2016,"REG",2,71,448,1348,3148,1,"0",3,3,3,0,0,0,7,79,"0","1"
"ATL","LV",2016,"REG",2,79,267,1167,2967,1,"0",4,3,3,0,0,0,7,79,"0","0"
"LV","ATL",2016,"REG",2,49,122,1022,2822,1,"0",5,3,3,0,0,0,7,79,"0","1"
"ATL","LV",2016,"REG",2,3,721,721,2521,2,"0",2,3,3,0,0,0,7,79,"0","0"
"LV","ATL",2016,"REG",2,64,113,113,1913,2,"0",11,3,2,7,10,-3,7,79,"0","1"
"ATL","LV",2016,"REG",2,2,40,40,1840,2,"1",2,2,2,10,7,3,7,79,"0","0"
"LV","ATL",2016,"REG",2,64,832,1732,1732,3,"0",3,3,3,7,13,-6,7,79,"0","1"
"LV","ATL",2016,"REG",2,67,345,1245,1245,3,"0",7,3,3,14,13,1,7,79,"0","1"
"LV","ATL",2016,"REG",2,2,723,723,723,4,"1",2,3,3,14,21,-7,7,79,"1","1"
"LV","ATL",2016,"REG",2,51,436,436,436,4,"0",2,3,3,21,28,-7,7,79,"1","1"
"ATL","LV",2016,"REG",2,60,10,10,10,4,"0",5,0,2,35,28,7,7,79,"0","0"
"BAL","CLE",2016,"REG",2,42,418,1318,3118,1,"0",11,3,3,0,7,-7,7,74,"0","0"
"BAL","CLE",2016,"REG",2,28,900,900,2700,2,"0",2,3,3,2,20,-18,7,74,"1","0"
"CLE","BAL",2016,"REG",2,36,640,640,2440,2,"0",2,1,3,20,2,18,7,74,"0","1"
"CLE","BAL",2016,"REG",2,41,640,640,2440,2,"0",7,1,3,20,2,18,7,74,"0","1"
"BAL","CLE",2016,"REG",2,64,443,443,2243,2,"0",7,1,3,2,20,-18,7,74,"0","0"
"CLE","BAL",2016,"REG",2,72,202,202,2002,2,"0",4,1,3,20,2,18,7,74,"0","1"
"CLE","BAL",2016,"REG",2,82,560,1460,1460,3,"0",14,3,3,20,19,1,7,74,"0","1"
"CLE","BAL",2016,"REG",2,65,367,1267,1267,3,"0",10,1,2,20,19,1,7,74,"0","1"
"BAL","CLE",2016,"REG",2,79,102,1002,1002,3,"0",22,1,2,19,20,-1,7,74,"0","0"
"CLE","BAL",2016,"REG",2,34,838,838,838,4,"0",28,1,2,20,19,1,7,74,"0","1"
"BAL","CLE",2016,"REG",2,31,683,683,683,4,"0",11,1,2,19,20,-1,7,74,"0","0"
"CLE","BAL",2016,"REG",2,70,491,491,491,4,"0",24,1,2,20,22,-2,7,74,"0","1"
"BAL","CLE",2016,"REG",2,23,177,177,177,4,"0",7,1,0,22,20,2,7,74,"0","0"
"CLE","BAL",2016,"REG",2,41,34,34,34,4,"0",3,0,0,20,25,-5,7,74,"1","1"
"PIT","CIN",2016,"REG",2,66,801,1701,3501,1,"0",1,3,3,0,0,0,4,72,"0","1"
"CIN","PIT",2016,"REG",2,61,617,1517,3317,1,"0",6,3,3,0,0,0,4,72,"0","0"
"PIT","CIN",2016,"REG",2,37,390,1290,3090,1,"0",5,3,3,0,0,0,4,72,"1","1"
"CIN","PIT",2016,"REG",2,74,339,1239,3039,1,"0",7,3,3,0,0,0,4,72,"0","0"
"CIN","PIT",2016,"REG",2,7,26,926,2726,1,"0",2,2,3,0,7,-7,4,72,"0","0"
"PIT","CIN",2016,"REG",2,43,702,702,2502,2,"0",3,2,3,7,3,4,4,72,"0","1"
"CIN","PIT",2016,"REG",2,88,626,626,2426,2,"0",8,2,3,3,7,-4,4,72,"0","0"
"PIT","CIN",2016,"REG",2,69,523,523,2323,2,"0",16,2,3,7,3,4,4,72,"0","1"
"CIN","PIT",2016,"REG",2,82,451,451,2251,2,"0",1,2,3,3,7,-4,4,72,"0","0"
"PIT","CIN",2016,"REG",2,51,363,363,2163,2,"0",10,2,3,7,3,4,4,72,"0","1"
"CIN","PIT",2016,"REG",2,96,312,312,2112,2,"0",9,2,3,3,7,-4,4,72,"0","0"
"PIT","CIN",2016,"REG",2,30,254,254,2054,2,"0",4,2,3,7,3,4,4,72,"0","1"
"CIN","PIT",2016,"REG",2,45,120,120,1920,2,"0",3,2,3,3,10,-7,4,72,"0","0"
"CIN","PIT",2016,"REG",2,37,21,21,1821,2,"0",3,2,2,3,10,-7,4,72,"1","0"
"CIN","PIT",2016,"REG",2,72,856,1756,1756,3,"0",7,3,3,6,10,-4,4,72,"0","0"
"PIT","CIN",2016,"REG",2,50,710,1610,1610,3,"0",4,3,3,10,6,4,4,72,"0","1"
"CIN","PIT",2016,"REG",2,51,582,1482,1482,3,"0",9,3,3,6,10,-4,4,72,"0","0"
"CIN","PIT",2016,"REG",2,3,133,1033,1033,3,"1",3,3,3,6,17,-11,4,72,"0","0"
"PIT","CIN",2016,"REG",2,54,18,918,918,3,"0",3,3,3,17,9,8,4,72,"0","1"
"CIN","PIT",2016,"REG",2,75,829,829,829,4,"0",7,3,3,9,17,-8,4,72,"0","0"
"PIT","CIN",2016,"REG",2,71,192,192,192,4,"0",6,2,1,24,16,8,4,72,"0","1"
"PIT","CIN",2016,"REG",2,44,61,61,61,4,"0",8,2,0,24,16,8,4,72,"0","1"
"PIT","CIN",2016,"REG",2,49,14,14,14,4,"0",13,2,0,24,16,8,4,72,"0","1"
"DAL","WAS",2016,"REG",2,4,569,1469,3269,1,"1",4,3,3,0,0,0,6,81,"0","0"
"WAS","DAL",2016,"REG",2,38,421,1321,3121,1,"0",7,3,3,0,3,-3,6,81,"0","1"
"DAL","WAS",2016,"REG",2,30,169,1069,2869,1,"0",1,3,3,3,0,3,6,81,"1","0"
"DAL","WAS",2016,"REG",2,60,652,652,2452,2,"0",10,2,3,10,7,3,6,81,"0","0"
"WAS","DAL",2016,"REG",2,80,554,554,2354,2,"0",15,2,3,7,10,-3,6,81,"0","1"
"DAL","WAS",2016,"REG",2,13,279,279,2079,2,"0",5,1,3,10,7,3,6,81,"0","0"
"WAS","DAL",2016,"REG",2,18,31,31,1831,2,"0",1,0,3,7,13,-6,6,81,"0","1"
"WAS","DAL",2016,"REG",2,11,130,1030,1030,3,"0",6,3,3,17,20,-3,6,81,"0","1"
"WAS","DAL",2016,"REG",2,4,7,907,907,3,"1",4,3,3,20,20,0,6,81,"0","1"
"DAL","WAS",2016,"REG",2,66,780,780,780,4,"0",6,3,3,20,23,-3,6,81,"0","0"
"WAS","DAL",2016,"REG",2,56,120,120,120,4,"0",1,3,3,23,27,-4,6,81,"1","1"
"DAL","WAS",2016,"REG",2,42,100,100,100,4,"0",9,0,3,27,23,4,6,81,"0","0"
"DEN","IND",2016,"REG",2,36,707,1607,3407,1,"0",2,3,3,0,0,0,4,85,"0","1"
"IND","DEN",2016,"REG",2,30,501,1401,3201,1,"0",1,3,3,0,0,0,4,85,"0","0"
"DEN","IND",2016,"REG",2,5,333,1233,3033,1,"1",5,3,3,0,3,-3,4,85,"0","1"
"IND","DEN",2016,"REG",2,72,274,1174,2974,1,"0",7,3,3,3,3,0,4,85,"0","0"
"DEN","IND",2016,"REG",2,57,98,998,2798,1,"0",3,3,3,3,3,0,4,85,"0","1"
"IND","DEN",2016,"REG",2,70,2,902,2702,1,"0",8,3,3,3,3,0,4,85,"0","0"
"IND","DEN",2016,"REG",2,70,607,607,2407,2,"0",5,3,3,3,10,-7,4,85,"0","0"
"IND","DEN",2016,"REG",2,34,167,167,1967,2,"0",15,1,2,3,10,-7,4,85,"0","0"
"DEN","IND",2016,"REG",2,15,73,973,973,3,"0",2,3,3,13,13,0,4,85,"0","1"
"IND","DEN",2016,"REG",2,66,760,760,760,4,"0",1,2,3,13,23,-10,4,85,"0","0"
"DEN","IND",2016,"REG",2,53,579,579,579,4,"0",4,2,3,23,13,10,4,85,"0","1"
"DEN","IND",2016,"REG",2,17,114,114,114,4,"0",1,2,0,23,20,3,4,85,"0","1"
"IND","DEN",2016,"REG",2,62,41,41,41,4,"0",8,2,0,20,34,-14,4,85,"1","0"
"JAX","LAC",2016,"REG",2,76,496,1396,3196,1,"0",5,3,3,0,7,-7,7,82,"0","0"
"LAC","JAX",2016,"REG",2,54,316,1216,3016,1,"0",8,3,3,7,0,7,7,82,"0","1"
"JAX","LAC",2016,"REG",2,36,731,731,2531,2,"0",5,2,3,0,14,-14,7,82,"0","0"
"LAC","JAX",2016,"REG",2,4,621,621,2421,2,"0",1,2,3,14,0,14,7,82,"0","1"
"LAC","JAX",2016,"REG",2,71,66,66,1866,2,"0",12,2,2,21,0,21,7,82,"0","1"
"JAX","LAC",2016,"REG",2,75,755,1655,1655,3,"0",9,3,3,0,21,-21,7,82,"0","0"
"JAX","LAC",2016,"REG",2,63,592,1492,1492,3,"0",15,2,3,0,28,-28,7,82,"0","0"
"LAC","JAX",2016,"REG",2,67,478,1378,1378,3,"0",15,2,3,28,0,28,7,82,"0","1"
"JAX","LAC",2016,"REG",2,48,436,1336,1336,3,"0",10,2,3,0,28,-28,7,82,"0","0"
"JAX","LAC",2016,"REG",2,23,867,867,867,4,"0",4,1,3,0,35,-35,7,82,"1","0"
"LAC","JAX",2016,"REG",2,7,424,424,424,4,"1",7,1,3,35,7,28,7,82,"0","1"
"JAX","LAC",2016,"REG",2,17,292,292,292,4,"0",3,1,3,7,38,-31,7,82,"1","0"
"LAC","JAX",2016,"REG",2,80,221,221,221,4,"0",7,1,2,38,7,31,7,82,"0","1"
"MIA","NE",2016,"REG",2,67,582,1482,3282,1,"0",7,3,3,0,7,-7,10,79,"0","0"
"MIA","NE",2016,"REG",2,66,278,1178,2978,1,"0",1,3,3,0,14,-14,10,79,"0","0"
"MIA","NE",2016,"REG",2,85,704,704,2504,2,"0",5,3,3,0,21,-21,10,79,"0","0"
"NE","MIA",2016,"REG",2,42,618,618,2418,2,"0",4,3,3,21,0,21,10,79,"0","1"
"NE","MIA",2016,"REG",2,47,613,613,2413,2,"0",9,3,3,21,0,21,10,79,"0","1"
"MIA","NE",2016,"REG",2,80,499,499,2299,2,"0",25,3,3,0,21,-21,10,79,"0","0"
"NE","MIA",2016,"REG",2,16,172,172,1972,2,"0",5,2,3,21,0,21,10,79,"0","1"
"NE","MIA",2016,"REG",2,44,65,65,1865,2,"0",5,2,2,24,0,24,10,79,"0","1"
"NE","MIA",2016,"REG",2,59,138,1038,1038,3,"0",17,3,3,31,10,21,10,79,"0","1"
"NE","MIA",2016,"REG",2,54,658,658,658,4,"0",24,3,3,31,17,14,10,79,"0","1"
"NE","MIA",2016,"REG",2,21,68,68,68,4,"0",7,2,0,31,24,7,10,79,"0","1"
"MIA","NE",2016,"REG",2,29,9,9,9,4,"0",5,2,0,24,31,-7,10,79,"1","0"
"NO","NYG",2016,"REG",2,57,751,1651,3451,1,"0",5,3,3,0,0,0,5,80,"0","0"
"NYG","NO",2016,"REG",2,74,676,1576,3376,1,"0",4,3,3,0,0,0,5,80,"0","1"
"NO","NYG",2016,"REG",2,72,558,1458,3258,1,"0",14,3,3,0,0,0,5,80,"0","0"
"NYG","NO",2016,"REG",2,3,169,1069,2869,1,"0",2,3,3,0,0,0,5,80,"1","1"
"NO","NYG",2016,"REG",2,90,88,988,2788,1,"0",3,3,3,0,0,0,5,80,"0","0"
"NO","NYG",2016,"REG",2,61,709,709,2509,2,"0",21,3,3,0,0,0,5,80,"0","0"
"NO","NYG",2016,"REG",2,66,432,432,2232,2,"0",5,3,3,0,0,0,5,80,"0","0"
"NO","NYG",2016,"REG",2,20,165,165,1965,2,"0",5,3,3,0,0,0,5,80,"0","0"
"NO","NYG",2016,"REG",2,21,11,11,1811,2,"0",11,3,0,0,7,-7,5,80,"0","0"
"NYG","NO",2016,"REG",2,35,684,1584,1584,3,"0",5,3,3,7,3,4,5,80,"0","1"
"NO","NYG",2016,"REG",2,43,544,1444,1444,3,"0",7,3,3,3,7,-4,5,80,"0","0"
"NO","NYG",2016,"REG",2,53,535,1435,1435,3,"0",17,3,3,3,7,-4,5,80,"0","0"
"NYG","NO",2016,"REG",2,30,171,1071,1071,3,"0",20,3,3,7,3,4,5,80,"0","1"
"NYG","NO",2016,"REG",2,1,529,529,529,4,"1",1,3,3,10,10,0,5,80,"0","1"
"NO","NYG",2016,"REG",2,54,456,456,456,4,"0",10,3,3,10,13,-3,5,80,"0","0"
"NYG","NO",2016,"REG",2,73,379,379,379,4,"0",3,3,3,13,10,3,5,80,"0","1"
"NO","NYG",2016,"REG",2,27,179,179,179,4,"0",8,3,3,10,13,-3,5,80,"0","0"
"NYG","NO",2016,"REG",2,5,2,2,2,4,"1",5,0,0,13,13,0,5,80,"0","1"
"NYJ","BUF",2016,"REG",2,10,404,1304,3104,1,"0",7,3,3,0,0,0,11,60,"0","0"
"NYJ","BUF",2016,"REG",2,11,4,904,2704,1,"0",1,2,3,3,7,-4,11,60,"0","0"
"BUF","NYJ",2016,"REG",2,67,812,812,2612,2,"0",3,2,3,7,6,1,11,60,"0","1"
"BUF","NYJ",2016,"REG",2,63,474,474,2274,2,"0",24,2,3,7,13,-6,11,60,"0","1"
"BUF","NYJ",2016,"REG",2,32,41,41,1841,2,"0",1,2,3,7,20,-13,11,60,"1","1"
"BUF","NYJ",2016,"REG",2,21,10,10,1810,2,"0",1,1,3,7,20,-13,11,60,"0","1"
"NYJ","BUF",2016,"REG",2,72,582,1482,1482,3,"0",9,3,3,20,24,-4,11,60,"0","0"
"BUF","NYJ",2016,"REG",2,61,527,1427,1427,3,"0",4,3,3,24,20,4,11,60,"0","1"
"NYJ","BUF",2016,"REG",2,18,640,640,640,4,"0",4,3,3,27,24,3,11,60,"0","0"
"BUF","NYJ",2016,"REG",2,45,431,431,431,4,"0",1,2,3,24,30,-6,11,60,"1","1"
"NYJ","BUF",2016,"REG",2,50,18,18,18,4,"0",5,0,2,37,31,6,11,60,"0","0"
"CHI","PHI",2016,"REG",2,86,826,1726,3526,1,"0",20,3,3,0,0,0,5,84,"0","1"
"PHI","CHI",2016,"REG",2,28,612,1512,3312,1,"0",2,3,3,0,0,0,5,84,"1","0"
"PHI","CHI",2016,"REG",2,7,375,1275,3075,1,"1",7,3,3,0,0,0,5,84,"0","0"
"CHI","PHI",2016,"REG",2,13,126,1026,2826,1,"0",5,3,3,0,3,-3,5,84,"0","1"
"PHI","CHI",2016,"REG",2,78,1,901,2701,1,"0",9,3,3,3,0,3,5,84,"0","0"
"PHI","CHI",2016,"REG",2,84,569,569,2369,2,"0",20,3,3,3,7,-4,5,84,"0","0"
"CHI","PHI",2016,"REG",2,40,465,465,2265,2,"0",2,3,3,7,3,4,5,84,"0","1"
"PHI","CHI",2016,"REG",2,11,151,151,1951,2,"0",7,3,3,3,7,-4,5,84,"0","0"
"CHI","PHI",2016,"REG",2,78,106,106,1906,2,"0",2,3,1,7,6,1,5,84,"0","1"
"PHI","CHI",2016,"REG",2,35,8,8,1808,2,"0",10,2,1,6,7,-1,5,84,"0","0"
"PHI","CHI",2016,"REG",2,84,772,1672,1672,3,"0",20,3,3,9,7,2,5,84,"0","0"
"PHI","CHI",2016,"REG",2,46,584,1484,1484,3,"0",3,3,3,9,7,2,5,84,"0","0"
"CHI","PHI",2016,"REG",2,54,335,1235,1235,3,"0",6,3,3,7,9,-2,5,84,"0","1"
"PHI","CHI",2016,"REG",2,2,667,667,667,4,"1",2,3,3,22,7,15,5,84,"0","0"
"PHI","CHI",2016,"REG",2,1,641,641,641,4,"1",1,3,3,22,7,15,5,84,"1","0"
"CHI","PHI",2016,"REG",2,19,418,418,418,4,"0",1,3,3,7,29,-22,5,84,"1","1"
"PHI","CHI",2016,"REG",2,88,330,330,330,4,"0",17,1,3,29,7,22,5,84,"0","0"
"PHI","CHI",2016,"REG",2,26,133,133,133,4,"0",6,0,1,29,14,15,5,84,"1","0"
"LA","SEA",2016,"REG",2,21,642,1542,3342,1,"0",3,3,3,0,0,0,3,88,"0","1"
"SEA","LA",2016,"REG",2,79,540,1440,3240,1,"0",14,3,3,0,3,-3,3,88,"0","0"
"LA","SEA",2016,"REG",2,56,422,1322,3122,1,"0",5,3,3,3,0,3,3,88,"0","1"
"SEA","LA",2016,"REG",2,5,888,888,2688,2,"1",5,3,3,0,3,-3,3,88,"0","0"
"LA","SEA",2016,"REG",2,71,831,831,2631,2,"0",6,3,3,3,3,0,3,88,"0","1"
"SEA","LA",2016,"REG",2,67,634,634,2434,2,"0",7,3,3,3,3,0,3,88,"0","0"
"LA","SEA",2016,"REG",2,53,542,542,2342,2,"0",1,3,3,3,3,0,3,88,"0","1"
"SEA","LA",2016,"REG",2,50,268,268,2068,2,"0",9,3,3,3,3,0,3,88,"0","0"
"LA","SEA",2016,"REG",2,10,68,68,1868,2,"1",10,3,3,3,3,0,3,88,"0","1"
"SEA","LA",2016,"REG",2,50,663,1563,1563,3,"0",4,3,3,3,6,-3,3,88,"0","0"
"LA","SEA",2016,"REG",2,50,388,1288,1288,3,"0",17,3,3,6,3,3,3,88,"0","1"
"SEA","LA",2016,"REG",2,64,227,1127,1127,3,"0",10,3,3,3,6,-3,3,88,"0","0"
"LA","SEA",2016,"REG",2,24,855,855,855,4,"0",5,3,2,6,3,3,3,88,"0","1"
"LA","SEA",2016,"REG",2,29,855,855,855,4,"0",10,3,2,6,3,3,3,88,"0","1"
"SEA","LA",2016,"REG",2,71,774,774,774,4,"0",6,3,2,3,9,-6,3,88,"0","0"
"LA","SEA",2016,"REG",2,41,574,574,574,4,"0",18,2,2,9,3,6,3,88,"0","1"
"LA","SEA",2016,"REG",2,46,561,561,561,4,"0",23,2,2,9,3,6,3,88,"0","1"
"SEA","LA",2016,"REG",2,61,401,401,401,4,"0",10,2,2,3,9,-6,3,88,"0","0"
"LA","SEA",2016,"REG",2,42,120,120,120,4,"0",5,2,1,9,3,6,3,88,"0","1"
"SF","CAR",2016,"REG",2,11,684,1584,3384,1,"0",10,3,3,0,0,0,4,82,"0","0"
"CAR","SF",2016,"REG",2,49,288,1188,2988,1,"0",22,3,3,0,3,-3,4,82,"0","1"
"SF","CAR",2016,"REG",2,44,34,934,2734,1,"0",13,3,3,3,7,-4,4,82,"0","0"
"SF","CAR",2016,"REG",2,73,507,507,2307,2,"0",8,3,3,10,14,-4,4,82,"0","0"
"CAR","SF",2016,"REG",2,49,303,303,2103,2,"0",7,3,3,14,10,4,4,82,"0","1"
"SF","CAR",2016,"REG",2,55,116,116,1916,2,"0",10,3,3,10,14,-4,4,82,"0","0"
"CAR","SF",2016,"REG",2,51,73,73,1873,2,"0",5,3,2,14,10,4,4,82,"0","1"
"SF","CAR",2016,"REG",2,94,53,53,1853,2,"0",6,0,2,10,14,-4,4,82,"0","0"
"CAR","SF",2016,"REG",2,21,6,6,1806,2,"0",10,0,0,14,10,4,4,82,"0","1"
"SF","CAR",2016,"REG",2,69,823,1723,1723,3,"0",9,3,3,10,17,-7,4,82,"0","0"
"SF","CAR",2016,"REG",2,73,482,1382,1382,3,"0",8,3,3,10,24,-14,4,82,"0","0"
"SF","CAR",2016,"REG",2,46,146,1046,1046,3,"0",15,3,2,10,31,-21,4,82,"0","0"
"SF","CAR",2016,"REG",2,21,763,763,763,4,"0",14,3,2,10,31,-21,4,82,"0","0"
"CAR","SF",2016,"REG",2,8,494,494,494,4,"0",3,1,2,31,20,11,4,82,"0","1"
"CAR","SF",2016,"REG",2,13,491,491,491,4,"0",8,1,2,31,20,11,4,82,"0","1"
"CAR","SF",2016,"REG",2,31,253,253,253,4,"0",7,0,2,34,27,7,4,82,"0","1"
"SF","CAR",2016,"REG",2,75,195,195,195,4,"0",10,0,0,27,43,-16,4,82,"1","0"
"CAR","SF",2016,"REG",2,18,120,120,120,4,"0",1,0,0,43,27,16,4,82,"0","1"
"CAR","SF",2016,"REG",2,23,71,71,71,4,"0",6,0,0,43,27,16,4,82,"0","1"
"BUF","ARI",2016,"REG",3,95,767,1667,3467,1,"0",25,3,3,0,0,0,8,64,"0","1"
"ARI","BUF",2016,"REG",3,36,703,1603,3403,1,"0",8,3,3,0,0,0,8,64,"0","0"
"BUF","ARI",2016,"REG",3,77,572,1472,3272,1,"0",9,3,3,0,0,0,8,64,"0","1"
"ARI","BUF",2016,"REG",3,64,448,1348,3148,1,"0",12,3,3,0,0,0,8,64,"0","0"
"BUF","ARI",2016,"REG",3,1,212,1112,2912,1,"1",1,3,3,0,0,0,8,64,"0","1"
"ARI","BUF",2016,"REG",3,78,154,1054,2854,1,"0",13,3,3,0,3,-3,8,64,"0","0"
"ARI","BUF",2016,"REG",3,70,2,902,2702,1,"0",5,3,3,0,10,-10,8,64,"0","0"
"ARI","BUF",2016,"REG",3,90,805,805,2605,2,"0",10,3,3,0,10,-10,8,64,"0","0"
"ARI","BUF",2016,"REG",3,72,807,1707,1707,3,"0",7,3,3,7,17,-10,8,64,"0","0"
"ARI","BUF",2016,"REG",3,7,169,1069,1069,3,"0",1,3,3,7,23,-16,8,64,"0","0"
"ARI","BUF",2016,"REG",3,12,160,1060,1060,3,"0",6,3,3,7,23,-16,8,64,"1","0"
"BUF","ARI",2016,"REG",3,80,783,783,783,4,"0",21,3,3,30,13,17,8,64,"0","1"
"ARI","BUF",2016,"REG",3,42,641,641,641,4,"0",24,2,3,13,30,-17,8,64,"0","0"
"BUF","ARI",2016,"REG",3,47,465,465,465,4,"0",27,2,3,30,16,14,8,64,"0","1"
"BUF","ARI",2016,"REG",3,27,292,292,292,4,"0",7,2,2,30,16,14,8,64,"0","1"
"BUF","ARI",2016,"REG",3,65,120,120,120,4,"0",8,2,0,33,18,15,8,64,"0","1"
"JAX","BAL",2016,"REG",3,87,847,1747,3547,1,"0",7,3,3,0,0,0,8,88,"0","1"
"BAL","JAX",2016,"REG",3,51,797,1697,3497,1,"0",9,3,3,0,0,0,8,88,"0","0"
"BAL","JAX",2016,"REG",3,61,785,1685,3485,1,"0",19,3,3,0,0,0,8,88,"0","0"
"BAL","JAX",2016,"REG",3,66,782,1682,3482,1,"0",24,3,3,0,0,0,8,88,"0","0"
"JAX","BAL",2016,"REG",3,55,596,1496,3296,1,"0",8,3,3,0,0,0,8,88,"0","1"
"BAL","JAX",2016,"REG",3,86,541,1441,3241,1,"0",2,3,3,0,0,0,8,88,"0","0"
"JAX","BAL",2016,"REG",3,68,484,1384,3184,1,"0",8,3,3,0,0,0,8,88,"0","1"
"BAL","JAX",2016,"REG",3,25,671,671,2471,2,"0",5,3,3,7,0,7,8,88,"0","0"
"JAX","BAL",2016,"REG",3,55,530,530,2330,2,"0",7,3,3,0,10,-10,8,88,"0","1"
"BAL","JAX",2016,"REG",3,75,360,360,2160,2,"0",8,3,2,10,0,10,8,88,"0","0"
"BAL","JAX",2016,"REG",3,39,5,5,1805,2,"0",8,3,0,10,7,3,8,88,"0","0"
"BAL","JAX",2016,"REG",3,19,624,1524,1524,3,"0",5,3,3,13,7,6,8,88,"0","0"
"BAL","JAX",2016,"REG",3,78,213,1113,1113,3,"0",13,3,3,16,14,2,8,88,"0","0"
"JAX","BAL",2016,"REG",3,44,897,897,897,4,"0",5,3,3,14,16,-2,8,88,"0","1"
"BAL","JAX",2016,"REG",3,66,725,725,725,4,"0",3,3,3,16,14,2,8,88,"0","0"
"JAX","BAL",2016,"REG",3,74,551,551,551,4,"0",15,3,3,14,16,-2,8,88,"0","1"
"JAX","BAL",2016,"REG",3,31,449,449,449,4,"0",2,3,3,14,16,-2,8,88,"0","1"
"JAX","BAL",2016,"REG",3,34,186,186,186,4,"0",15,3,0,17,16,1,8,88,"0","1"
"BAL","JAX",2016,"REG",3,49,134,134,134,4,"0",2,3,0,16,17,-1,8,88,"1","0"
"BAL","JAX",2016,"REG",3,35,67,67,67,4,"0",1,1,0,16,17,-1,8,88,"0","0"
"CLE","MIA",2016,"REG",3,23,423,1323,3123,1,"0",8,3,3,0,7,-7,16,86,"0","0"
"MIA","CLE",2016,"REG",3,56,224,1124,2924,1,"0",7,3,3,7,0,7,16,86,"0","1"
"CLE","MIA",2016,"REG",3,28,827,827,2627,2,"0",1,3,3,0,7,-7,16,86,"0","0"
"MIA","CLE",2016,"REG",3,70,687,687,2487,2,"0",5,3,3,7,3,4,16,86,"0","1"
"CLE","MIA",2016,"REG",3,62,497,497,2297,2,"0",5,3,3,3,7,-4,16,86,"0","0"
"MIA","CLE",2016,"REG",3,19,120,120,1920,2,"0",12,2,3,7,10,-3,16,86,"0","1"
"CLE","MIA",2016,"REG",3,30,46,46,1846,2,"0",20,1,1,10,10,0,16,86,"0","0"
"CLE","MIA",2016,"REG",3,24,472,1372,1372,3,"0",17,3,3,13,10,3,16,86,"0","0"
"CLE","MIA",2016,"REG",3,85,161,1061,1061,3,"0",16,3,3,13,17,-4,16,86,"0","0"
"MIA","CLE",2016,"REG",3,67,512,512,512,4,"0",2,2,3,24,21,3,16,86,"0","1"
"CLE","MIA",2016,"REG",3,80,491,491,491,4,"0",10,2,3,21,24,-3,16,86,"0","0"
"MIA","CLE",2016,"REG",3,67,388,388,388,4,"0",24,2,3,24,21,3,16,86,"0","1"
"CLE","MIA",2016,"REG",3,20,198,198,198,4,"0",7,2,2,21,24,-3,16,86,"0","0"
"MIA","CLE",2016,"REG",3,74,137,137,137,4,"0",9,2,2,24,24,0,16,86,"0","1"
"CLE","MIA",2016,"REG",3,52,52,52,52,4,"0",1,2,1,24,24,0,16,86,"0","0"
"MIA","CLE",2016,"REG",3,56,816,816,816,5,"0",6,2,2,24,24,0,16,86,"0","1"
"CLE","MIA",2016,"REG",3,87,594,594,594,5,"0",24,2,2,24,24,0,16,86,"0","0"
"DEN","CIN",2016,"REG",3,77,845,1745,3545,1,"0",1,3,3,0,0,0,3,81,"0","0"
"DEN","CIN",2016,"REG",3,2,248,1148,2948,1,"1",2,2,3,0,7,-7,3,81,"0","0"
"CIN","DEN",2016,"REG",3,41,56,956,2756,1,"0",3,2,3,7,3,4,3,81,"0","1"
"DEN","CIN",2016,"REG",3,91,12,912,2712,1,"0",10,2,3,3,7,-4,3,81,"0","0"
"CIN","DEN",2016,"REG",3,59,580,580,2380,2,"0",1,2,3,7,10,-3,3,81,"0","1"
"DEN","CIN",2016,"REG",3,84,523,523,2323,2,"0",8,2,3,10,7,3,3,81,"0","0"
